Year, Number of Households
800, 14
801, 16
802, 18
803, 19
804, 20
805, 20
806, 20
807, 21
808, 21
809, 20
810, 20
811, 21
812, 20
813, 22
814, 22
815, 23
816, 23
817, 24
818, 24
819, 24
820, 23
821, 25
822, 28
823, 28
824, 29
825, 32
826, 32
827, 35
828, 37
829, 38
830, 39
831, 40
832, 41
833, 40
834, 40
835, 39
836, 38
837, 41
838, 40
839, 41
840, 42
841, 47
842, 46
843, 46
844, 49
845, 49
846, 52
847, 55
848, 53
849, 57
850, 58
851, 60
852, 64
853, 68
854, 71
855, 74
856, 78
857, 81
858, 80
859, 81
860, 79
861, 78
862, 79
863, 85
864, 89
865, 97
866, 101
867, 106
868, 108
869, 112
870, 114
871, 117
872, 121
873, 127
874, 131
875, 133
876, 136
877, 136
878, 140
879, 130
880, 133
881, 135
882, 143
883, 132
884, 106
885, 107
886, 107
887, 104
888, 101
889, 99
890, 99
891, 97
892, 76
893, 73
894, 82
895, 76
896, 71
897, 72
898, 71
899, 62
900, 63
901, 52
902, 48
903, 46
904, 40
905, 30
906, 27
907, 25
908, 24
909, 25
910, 25
911, 24
912, 23
913, 22
914, 22
915, 23
916, 22
917, 21
918, 24
919, 26
920, 22
921, 16
922, 18
923, 18
924, 18
925, 14
926, 14
927, 12
928, 12
929, 12
930, 12
931, 9
932, 10
933, 9
934, 9
935, 8
936, 4
937, 4
938, 5
939, 7
940, 4
941, 4
942, 4
943, 4
944, 3
945, 3
946, 2
947, 2
948, 2
949, 2
950, 2
951, 2
952, 2
953, 2
954, 1
955, 1
956, 1
957, 1
958, 1
959, 1
960, 1
961, 1
962, 1
963, 1
964, 1
965, 1
966, 1
967, 1
968, 2
969, 2
970, 1
971, 1
972, 1
973, 1
974, 1
975, 0
976, 0
977, 0
978, 0
979, 0
980, 0
981, 0
982, 0
983, 0
984, 0
985, 0
986, 0
987, 0
988, 0
989, 0
990, 0
991, 0
992, 0
993, 0
994, 0
995, 0
996, 0
997, 0
998, 0
999, 0
1000, 0
1001, 0
1002, 0
1003, 0
1004, 0
1005, 0
1006, 0
1007, 0
1008, 0
1009, 0
1010, 0
1011, 0
1012, 0
1013, 0
1014, 0
1015, 0
1016, 0
1017, 0
1018, 0
1019, 0
1020, 0
1021, 0
1022, 0
1023, 0
1024, 0
1025, 0
1026, 0
1027, 0
1028, 0
1029, 0
1030, 0
1031, 0
1032, 0
1033, 0
1034, 0
1035, 0
1036, 0
1037, 0
1038, 0
1039, 0
1040, 0
1041, 0
1042, 0
1043, 0
1044, 0
1045, 0
1046, 0
1047, 0
1048, 0
1049, 0
1050, 0
1051, 0
1052, 0
1053, 0
1054, 0
1055, 0
1056, 0
1057, 0
1058, 0
1059, 0
1060, 0
1061, 0
1062, 0
1063, 0
1064, 0
1065, 0
1066, 0
1067, 0
1068, 0
1069, 0
1070, 0
1071, 0
1072, 0
1073, 0
1074, 0
1075, 0
1076, 0
1077, 0
1078, 0
1079, 0
1080, 0
1081, 0
1082, 0
1083, 0
1084, 0
1085, 0
1086, 0
1087, 0
1088, 0
1089, 0
1090, 0
1091, 0
1092, 0
1093, 0
1094, 0
1095, 0
1096, 0
1097, 0
1098, 0
1099, 0
1100, 0
1101, 0
1102, 0
1103, 0
1104, 0
1105, 0
1106, 0
1107, 0
1108, 0
1109, 0
1110, 0
1111, 0
1112, 0
1113, 0
1114, 0
1115, 0
1116, 0
1117, 0
1118, 0
1119, 0
1120, 0
1121, 0
1122, 0
1123, 0
1124, 0
1125, 0
1126, 0
1127, 0
1128, 0
1129, 0
1130, 0
1131, 0
1132, 0
1133, 0
1134, 0
1135, 0
1136, 0
1137, 0
1138, 0
1139, 0
1140, 0
1141, 0
1142, 0
1143, 0
1144, 0
1145, 0
1146, 0
1147, 0
1148, 0
1149, 0
1150, 0
1151, 0
1152, 0
1153, 0
1154, 0
1155, 0
1156, 0
1157, 0
1158, 0
1159, 0
1160, 0
1161, 0
1162, 0
1163, 0
1164, 0
1165, 0
1166, 0
1167, 0
1168, 0
1169, 0
1170, 0
1171, 0
1172, 0
1173, 0
1174, 0
1175, 0
1176, 0
1177, 0
1178, 0
1179, 0
1180, 0
1181, 0
1182, 0
1183, 0
1184, 0
1185, 0
1186, 0
1187, 0
1188, 0
1189, 0
1190, 0
1191, 0
1192, 0
1193, 0
1194, 0
1195, 0
1196, 0
1197, 0
1198, 0
1199, 0
1200, 0
1201, 0
1202, 0
1203, 0
1204, 0
1205, 0
1206, 0
1207, 0
1208, 0
1209, 0
1210, 0
1211, 0
1212, 0
1213, 0
1214, 0
1215, 0
1216, 0
1217, 0
1218, 0
1219, 0
1220, 0
1221, 0
1222, 0
1223, 0
1224, 0
1225, 0
1226, 0
1227, 0
1228, 0
1229, 0
1230, 0
1231, 0
1232, 0
1233, 0
1234, 0
1235, 0
1236, 0
1237, 0
1238, 0
1239, 0
1240, 0
1241, 0
1242, 0
1243, 0
1244, 0
1245, 0
1246, 0
1247, 0
1248, 0
1249, 0
1250, 0
