Year, Number of Households
800, 9
801, 9
802, 10
803, 10
804, 12
805, 14
806, 15
807, 15
808, 13
809, 13
810, 13
811, 12
812, 12
813, 12
814, 12
815, 11
816, 11
817, 11
818, 10
819, 11
820, 11
821, 12
822, 13
823, 14
824, 16
825, 16
826, 18
827, 18
828, 18
829, 19
830, 20
831, 20
832, 21
833, 21
834, 19
835, 18
836, 16
837, 16
838, 16
839, 16
840, 17
841, 18
842, 18
843, 19
844, 21
845, 23
846, 25
847, 28
848, 29
849, 30
850, 32
851, 33
852, 31
853, 30
854, 30
855, 28
856, 29
857, 29
858, 31
859, 30
860, 30
861, 31
862, 33
863, 32
864, 33
865, 34
866, 35
867, 41
868, 47
869, 49
870, 50
871, 53
872, 57
873, 58
874, 60
875, 60
876, 61
877, 61
878, 65
879, 62
880, 63
881, 64
882, 67
883, 68
884, 68
885, 73
886, 67
887, 72
888, 65
889, 65
890, 64
891, 63
892, 61
893, 59
894, 65
895, 63
896, 56
897, 59
898, 59
899, 56
900, 56
901, 44
902, 43
903, 44
904, 38
905, 36
906, 32
907, 29
908, 27
909, 31
910, 32
911, 30
912, 30
913, 23
914, 21
915, 20
916, 20
917, 18
918, 18
919, 18
920, 18
921, 11
922, 11
923, 10
924, 9
925, 9
926, 9
927, 7
928, 6
929, 6
930, 6
931, 4
932, 4
933, 3
934, 3
935, 4
936, 5
937, 6
938, 6
939, 6
940, 6
941, 6
942, 6
943, 6
944, 3
945, 3
946, 3
947, 3
948, 3
949, 4
950, 4
951, 4
952, 3
953, 5
954, 5
955, 2
956, 2
957, 2
958, 2
959, 3
960, 3
961, 3
962, 3
963, 2
964, 2
965, 0
966, 0
967, 0
968, 0
969, 0
970, 0
971, 0
972, 0
973, 0
974, 0
975, 0
976, 0
977, 0
978, 0
979, 0
980, 0
981, 0
982, 0
983, 0
984, 0
985, 0
986, 0
987, 0
988, 0
989, 0
990, 0
991, 0
992, 0
993, 0
994, 0
995, 0
996, 0
997, 0
998, 0
999, 0
1000, 0
1001, 0
1002, 0
1003, 0
1004, 0
1005, 0
1006, 0
1007, 0
1008, 0
1009, 0
1010, 0
1011, 0
1012, 0
1013, 0
1014, 0
1015, 0
1016, 0
1017, 0
1018, 0
1019, 0
1020, 0
1021, 0
1022, 0
1023, 0
1024, 0
1025, 0
1026, 0
1027, 0
1028, 0
1029, 0
1030, 0
1031, 0
1032, 0
1033, 0
1034, 0
1035, 0
1036, 0
1037, 0
1038, 0
1039, 0
1040, 0
1041, 0
1042, 0
1043, 0
1044, 0
1045, 0
1046, 0
1047, 0
1048, 0
1049, 0
1050, 0
1051, 0
1052, 0
1053, 0
1054, 0
1055, 0
1056, 0
1057, 0
1058, 0
1059, 0
1060, 0
1061, 0
1062, 0
1063, 0
1064, 0
1065, 0
1066, 0
1067, 0
1068, 0
1069, 0
1070, 0
1071, 0
1072, 0
1073, 0
1074, 0
1075, 0
1076, 0
1077, 0
1078, 0
1079, 0
1080, 0
1081, 0
1082, 0
1083, 0
1084, 0
1085, 0
1086, 0
1087, 0
1088, 0
1089, 0
1090, 0
1091, 0
1092, 0
1093, 0
1094, 0
1095, 0
1096, 0
1097, 0
1098, 0
1099, 0
1100, 0
1101, 0
1102, 0
1103, 0
1104, 0
1105, 0
1106, 0
1107, 0
1108, 0
1109, 0
1110, 0
1111, 0
1112, 0
1113, 0
1114, 0
1115, 0
1116, 0
1117, 0
1118, 0
1119, 0
1120, 0
1121, 0
1122, 0
1123, 0
1124, 0
1125, 0
1126, 0
1127, 0
1128, 0
1129, 0
1130, 0
1131, 0
1132, 0
1133, 0
1134, 0
1135, 0
1136, 0
1137, 0
1138, 0
1139, 0
1140, 0
1141, 0
1142, 0
1143, 0
1144, 0
1145, 0
1146, 0
1147, 0
1148, 0
1149, 0
1150, 0
1151, 0
1152, 0
1153, 0
1154, 0
1155, 0
1156, 0
1157, 0
1158, 0
1159, 0
1160, 0
1161, 0
1162, 0
1163, 0
1164, 0
1165, 0
1166, 0
1167, 0
1168, 0
1169, 0
1170, 0
1171, 0
1172, 0
1173, 0
1174, 0
1175, 0
1176, 0
1177, 0
1178, 0
1179, 0
1180, 0
1181, 0
1182, 0
1183, 0
1184, 0
1185, 0
1186, 0
1187, 0
1188, 0
1189, 0
1190, 0
1191, 0
1192, 0
1193, 0
1194, 0
1195, 0
1196, 0
1197, 0
1198, 0
1199, 0
1200, 0
1201, 0
1202, 0
1203, 0
1204, 0
1205, 0
1206, 0
1207, 0
1208, 0
1209, 0
1210, 0
1211, 0
1212, 0
1213, 0
1214, 0
1215, 0
1216, 0
1217, 0
1218, 0
1219, 0
1220, 0
1221, 0
1222, 0
1223, 0
1224, 0
1225, 0
1226, 0
1227, 0
1228, 0
1229, 0
1230, 0
1231, 0
1232, 0
1233, 0
1234, 0
1235, 0
1236, 0
1237, 0
1238, 0
1239, 0
1240, 0
1241, 0
1242, 0
1243, 0
1244, 0
1245, 0
1246, 0
1247, 0
1248, 0
1249, 0
1250, 0
